Timestamp,SoilMoisture,SoilTemp,AirTemp,AirPressure,AirHumidity,RSSI
2024/10/10 11:54,0,0,0,0,0,-153
2024/10/10 11:54,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:55,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:56,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:57,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:58,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 11:59,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:00,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:01,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:02,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:03,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:04,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:05,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:06,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:07,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,-153
2024/10/10 12:08,0,0,0,0,0,77
2024/10/10 12:08,0,0,0,0,0,53
2024/10/10 12:08,0,0,0,0,0,-119
2024/10/10 12:08,0,0,0,0,0,-119
2024/10/10 12:08,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:09,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:10,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:11,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:12,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:13,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:14,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:15,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,-119
2024/10/10 12:16,0,0,0,0,0,43
2024/10/10 12:16,0,0,0,0,0,-74
